esp32_t_ms,run_id,run_elapsed_s,event_index,event_label,posture,phase,phase_elapsed_s,instruction,use_for_summary,any_adc_warn_ge_3600,any_adc_bad_ge_3900,Thumb_raw_ADC,Index_raw_ADC,Middle_raw_ADC,Ring_raw_ADC,Little_raw_ADC,ReverseHorizontal_raw_ADC,ReverseThumb_raw_ADC,Thumb_R_ohm,Index_R_ohm,Middle_R_ohm,Ring_R_ohm,Little_R_ohm,ReverseHorizontal_R_ohm,ReverseThumb_R_ohm,Thumb_dR_over_R0,Index_dR_over_R0,Middle_dR_over_R0,Ring_dR_over_R0,Little_dR_over_R0,ReverseHorizontal_dR_over_R0,ReverseThumb_dR_over_R0
1902450,3,22.2688,2,Open_before_Fist,Open,open_reference,2.2688,Open hand. Prepare for Fist.,0,0,0,2989,3061,3045,2813,2878,2927,2864,9458.860759,10361.218569,10150.000000,7679.797192,8276.910435,8770.976027,8142.973193,-0.071670,-0.089778,0.002563,-0.142134,-0.018603,-0.085312,-0.071600
1902500,3,22.2688,2,Open_before_Fist,Open,open_reference,2.2688,Open hand. Prepare for Fist.,0,0,0,3004,3070,3044,2813,2869,2905,2866,9637.030247,10482.926829,10137.012369,7679.797192,8190.456770,8544.117647,8161.920260,-0.054183,-0.079086,0.001280,-0.142134,-0.028854,-0.108971,-0.069440
1902550,3,22.2689,2,Open_before_Fist,Open,open_reference,2.2689,Open hand. Prepare for Fist.,0,0,0,3000,3081,3030,2803,2872,2912,2872,9589.041096,10634.615385,9957.746479,7593.266254,8219.133279,8615.384615,8219.133279,-0.058893,-0.065760,-0.016427,-0.151800,-0.025454,-0.101538,-0.062917
1902600,3,22.5521,2,Open_before_Fist,Open,open_reference,2.5521,Open hand. Prepare for Fist.,0,0,0,2995,3097,3043,2814,2872,2921,2864,9529.545455,10861.222445,10124.049430,7688.524590,8219.133279,8708.262351,8142.973193,-0.064732,-0.045853,0.000000,-0.141160,-0.025454,-0.091853,-0.071600
1902650,3,22.5522,2,Open_before_Fist,Open,open_reference,2.5522,Open hand. Prepare for Fist.,0,0,0,3000,3089,3040,2813,2870,2914,2856,9589.041096,10747.017893,10085.308057,7679.797192,8200.000000,8635.901778,8067.796610,-0.058893,-0.055886,-0.003827,-0.142134,-0.027722,-0.099399,-0.080171
1902700,3,22.5522,2,Open_before_Fist,Open,open_reference,2.5522,Open hand. Prepare for Fist.,0,0,0,3003,3104,3029,2805,2882,2928,2864,9625.000000,10962.663976,9945.121951,7610.465116,8315.746084,8781.491003,8142.973193,-0.055364,-0.036942,-0.017674,-0.149879,-0.013998,-0.084216,-0.071600
1902750,3,22.5522,2,Open_before_Fist,Open,open_reference,2.5522,Open hand. Prepare for Fist.,0,0,0,2998,3119,3045,2820,2884,2926,2862,9565.177758,11184.938525,10150.000000,7741.176471,8335.260116,8760.479042,8124.087591,-0.061235,-0.017415,0.002563,-0.135278,-0.011685,-0.086407,-0.073753
1902800,3,22.5523,2,Open_before_Fist,Open,open_reference,2.5523,Open hand. Prepare for Fist.,0,0,0,3007,3117,3046,2819,2880,2920,2863,9673.253676,11154.907975,10163.012393,7732.366771,8296.296296,8697.872340,8133.522727,-0.050628,-0.020053,0.003849,-0.136262,-0.016304,-0.092936,-0.072678
1902850,3,22.5523,2,Open_before_Fist,Open,open_reference,2.5523,Open hand. Prepare for Fist.,0,0,0,3006,3108,3040,2809,2886,2927,2866,9661.157025,11021.276596,10085.308057,7645.023328,8354.838710,8770.976027,8161.920260,-0.051816,-0.031793,-0.003827,-0.146019,-0.009363,-0.085312,-0.069440
1902900,3,22.8292,2,Open_before_Fist,Open,open_reference,2.8292,Open hand. Prepare for Fist.,0,0,0,2996,3106,3041,2815,2881,2919,2866,9541.401274,10991.911021,10098.197343,7697.265625,8306.013180,8687.500000,8161.920260,-0.063569,-0.034372,-0.002554,-0.140183,-0.015152,-0.094018,-0.069440
1902950,3,22.8293,2,Open_before_Fist,Open,open_reference,2.8293,Open hand. Prepare for Fist.,0,0,0,3008,3102,3040,2815,2874,2905,2859,9685.372585,10933.534743,10085.308057,7697.265625,8238.329238,8544.117647,8095.873786,-0.049439,-0.039501,-0.003827,-0.140183,-0.023178,-0.108971,-0.076970
1903000,3,22.8293,2,Open_before_Fist,Open,open_reference,2.8293,Open hand. Prepare for Fist.,0,0,0,3012,3087,3033,2810,2877,2925,2861,9734.072022,10718.750000,9995.762712,7653.696498,8267.241379,8750.000000,8114.667747,-0.044659,-0.058369,-0.012671,-0.145050,-0.019750,-0.087500,-0.074827
1903050,3,22.8294,2,Open_before_Fist,Open,open_reference,2.8294,Open hand. Prepare for Fist.,0,0,0,2997,3098,3041,2820,2881,2927,2863,9553.278689,10875.626881,10098.197343,7741.176471,8306.013180,8770.976027,8133.522727,-0.062403,-0.044588,-0.002554,-0.135278,-0.015152,-0.085312,-0.072678
1903100,3,22.8294,2,Open_before_Fist,Open,open_reference,2.8294,Open hand. Prepare for Fist.,0,0,0,3009,3086,3035,2818,2872,2922,2852,9697.513812,10704.658077,10021.226415,7723.570869,8219.133279,8718.670077,8030.571199,-0.048247,-0.059607,-0.010156,-0.137245,-0.025454,-0.090767,-0.084415
1903150,3,22.8294,2,Open_before_Fist,Open,open_reference,2.8294,Open hand. Prepare for Fist.,0,0,0,3012,3066,3027,2812,2878,2931,2863,9734.072022,10428.571429,9919.943820,7671.083398,8276.910435,8813.144330,8133.522727,-0.044659,-0.083861,-0.020160,-0.143108,-0.018603,-0.080915,-0.072678
1903200,3,23.1292,2,Open_before_Fist,Open,open_reference,3.1292,Open hand. Prepare for Fist.,0,0,0,3011,3088,3037,2816,2876,2938,2865,9721.863469,10732.869911,10046.786389,7706.020328,8257.588187,8887.640449,8152.439024,-0.045858,-0.057129,-0.007632,-0.139205,-0.020894,-0.073146,-0.070521
1903250,3,23.1293,2,Open_before_Fist,Open,open_reference,3.1293,Open hand. Prepare for Fist.,0,0,0,3018,3091,3036,2818,2867,2935,2862,9807.799443,10775.398406,10033.994334,7723.570869,8171.416938,8855.603448,8124.087591,-0.037424,-0.053393,-0.008895,-0.137245,-0.031111,-0.076487,-0.073753
1903300,3,23.1294,2,Open_before_Fist,Open,open_reference,3.1294,Open hand. Prepare for Fist.,0,0,0,3017,3075,3026,2809,2878,2939,2866,9795.454545,10551.470588,9907.390084,7645.023328,8276.910435,8898.356401,8161.920260,-0.038635,-0.073065,-0.021400,-0.146019,-0.018603,-0.072029,-0.069440
1903350,3,23.1294,2,Open_before_Fist,Open,open_reference,3.1294,Open hand. Prepare for Fist.,0,0,0,3017,3088,3034,2814,2875,2933,2868,9795.454545,10732.869911,10008.482564,7688.524590,8247.950820,8834.337349,8180.929095,-0.038635,-0.057129,-0.011415,-0.141160,-0.022037,-0.078705,-0.067273
1903400,3,23.1294,2,Open_before_Fist,Open,open_reference,3.1294,Open hand. Prepare for Fist.,0,0,0,3019,3068,3031,2817,2868,2931,2861,9820.167286,10455.696203,9970.394737,7714.788732,8180.929095,8813.144330,8114.667747,-0.036210,-0.081478,-0.015177,-0.138226,-0.029984,-0.080915,-0.074827
1903450,3,23.4106,2,Open_before_Fist,Open,open_reference,3.4106,Open hand. Prepare for Fist.,0,0,0,3022,3058,3022,2810,2872,2935,2876,9857.409133,10321.118611,9857.409133,7653.696498,8219.133279,8855.603448,8257.588187,-0.032555,-0.093301,-0.026337,-0.145050,-0.025454,-0.076487,-0.058533
1903500,3,23.4107,2,Open_before_Fist,Open,open_reference,3.4107,Open hand. Prepare for Fist.,0,0,0,3019,3065,3028,2821,2869,2931,2877,9820.167286,10415.048544,9932.521087,7750.000000,8190.456770,8813.144330,8267.241379,-0.036210,-0.085049,-0.018918,-0.134293,-0.028854,-0.080915,-0.057432
1903550,3,23.4107,2,Open_before_Fist,Open,open_reference,3.4107,Open hand. Prepare for Fist.,0,0,0,3023,3062,3025,2816,2863,2924,2868,9869.869403,10374.636980,9894.859813,7706.020328,8133.522727,8739.538856,8180.929095,-0.031332,-0.088599,-0.022638,-0.139205,-0.035605,-0.088591,-0.067273
1903600,3,23.4108,2,Open_before_Fist,Open,open_reference,3.4108,Open hand. Prepare for Fist.,0,0,0,3025,3051,3018,2809,2870,2933,2881,9894.859813,10228.448276,9807.799443,7645.023328,8200.000000,8834.337349,8306.013180,-0.028879,-0.101442,-0.031237,-0.146019,-0.027722,-0.078705,-0.053012
1903650,3,23.4108,2,Open_before_Fist,Open,open_reference,3.4108,Open hand. Prepare for Fist.,0,0,0,3021,3063,3025,2816,2867,2926,2886,9844.972067,10388.081395,9894.859813,7706.020328,8171.416938,8760.479042,8354.838710,-0.033775,-0.087418,-0.022638,-0.139205,-0.031111,-0.086407,-0.047445
1903700,3,23.4108,2,Open_before_Fist,Open,open_reference,3.4108,Open hand. Prepare for Fist.,0,0,0,3031,3060,3025,2816,2861,2913,2881,9970.394737,10347.826087,9894.859813,7706.020328,8114.667747,8625.634518,8306.013180,-0.021466,-0.090955,-0.022638,-0.139205,-0.037840,-0.100470,-0.053012
1903750,3,23.7042,2,Open_before_Fist,Open,open_reference,3.7042,Open hand. Prepare for Fist.,0,0,0,3028,3056,3018,2809,2867,2920,2890,9932.521087,10294.513956,9807.799443,7645.023328,8171.416938,8697.872340,8394.190871,-0.025183,-0.095638,-0.031237,-0.146019,-0.031111,-0.092936,-0.042958
1903800,3,23.7043,2,Open_before_Fist,Open,open_reference,3.7043,Open hand. Prepare for Fist.,0,0,0,3033,3061,3025,2817,2871,2918,2887,9995.762712,10361.218569,9894.859813,7714.788732,8209.558824,8677.145285,8364.652318,-0.018976,-0.089778,-0.022638,-0.138226,-0.026589,-0.095098,-0.046326
1903850,3,23.7043,2,Open_before_Fist,Open,open_reference,3.7043,Open hand. Prepare for Fist.,0,0,0,3040,3050,3024,2817,2865,2914,2877,10085.308057,10215.311005,9882.352941,7714.788732,8152.439024,8635.901778,8267.241379,-0.010188,-0.102596,-0.023873,-0.138226,-0.033362,-0.099399,-0.057432
1903900,3,23.7043,2,Open_before_Fist,Open,open_reference,3.7043,Open hand. Prepare for Fist.,0,0,0,3046,3037,3020,2810,2872,2922,2885,10163.012393,10046.786389,9832.558140,7653.696498,8219.133279,8718.670077,8345.041322,-0.002561,-0.117401,-0.028792,-0.145050,-0.025454,-0.090767,-0.048562
1903950,3,23.7044,2,Open_before_Fist,Open,open_reference,3.7044,Open hand. Prepare for Fist.,0,0,0,3040,3055,3024,2821,2867,2915,2885,10085.308057,10281.250000,9882.352941,7750.000000,8171.416938,8646.186441,8345.041322,-0.010188,-0.096803,-0.023873,-0.134293,-0.031111,-0.098326,-0.048562
1904000,3,23.7044,2,Open_before_Fist,Open,open_reference,3.7044,Open hand. Prepare for Fist.,0,0,0,3052,3056,3024,2824,2862,2911,2880,10241.610738,10294.513956,9882.352941,7776.553895,8124.087591,8605.152027,8296.296296,0.005152,-0.095638,-0.023873,-0.131326,-0.036723,-0.102606,-0.054119
1904050,3,23.9831,2,Open_before_Fist,Open,open_reference,3.9831,Open hand. Prepare for Fist.,0,0,0,3057,3042,3016,2810,2871,2927,2883,10307.803468,10111.111111,9783.132530,7653.696498,8209.558824,8770.976027,8325.495050,0.011649,-0.111750,-0.033674,-0.145050,-0.026589,-0.085312,-0.050790
1904100,3,23.9832,2,Open_before_Fist,Open,open_reference,3.9832,Open hand. Prepare for Fist.,0,0,0,3060,3054,3025,2818,2869,2925,2885,10347.826087,10268.011527,9894.859813,7723.570869,8190.456770,8750.000000,8345.041322,0.015577,-0.097966,-0.022638,-0.137245,-0.028854,-0.087500,-0.048562
1904150,3,23.9833,2,Open_before_Fist,Open,open_reference,3.9833,Open hand. Prepare for Fist.,0,0,0,3061,3052,3026,2818,2867,2913,2877,10361.218569,10241.610738,9907.390084,7723.570869,8171.416938,8625.634518,8267.241379,0.016891,-0.100285,-0.021400,-0.137245,-0.031111,-0.100470,-0.057432
1904200,3,23.9833,2,Open_before_Fist,Open,open_reference,3.9833,Open hand. Prepare for Fist.,0,0,0,2966,3040,3017,2807,2874,2927,2882,9194.862710,10085.308057,9795.454545,7627.717391,8238.329238,8770.976027,8315.746084,-0.097580,-0.114016,-0.032457,-0.147952,-0.023178,-0.085312,-0.051902
1904250,3,23.9833,2,Open_before_Fist,Open,open_reference,3.9833,Open hand. Prepare for Fist.,0,0,0,2959,3056,3025,2816,2866,2928,2886,9116.637324,10294.513956,9894.859813,7706.020328,8161.920260,8781.491003,8354.838710,-0.105257,-0.095638,-0.022638,-0.139205,-0.032238,-0.084216,-0.047445
1904300,3,24.2683,2,Open_before_Fist,Open,open_reference,4.2683,Open hand. Prepare for Fist.,0,0,0,2967,3055,3025,2817,2869,2914,2880,9206.117021,10281.250000,9894.859813,7714.788732,8190.456770,8635.901778,8296.296296,-0.096475,-0.096803,-0.022638,-0.138226,-0.028854,-0.099399,-0.054119
1904350,3,24.2684,2,Open_before_Fist,Open,open_reference,4.2684,Open hand. Prepare for Fist.,0,0,0,2964,3043,3013,2806,2875,2921,2886,9172.413793,10124.049430,9746.303142,7619.084562,8247.950820,8708.262351,8354.838710,-0.099783,-0.110613,-0.037312,-0.148916,-0.022037,-0.091853,-0.047445
1904400,3,24.2684,2,Open_before_Fist,Open,open_reference,4.2684,Open hand. Prepare for Fist.,0,0,0,2953,3048,3025,2818,2877,2922,2884,9050.350263,10189.111748,9894.859813,7723.570869,8267.241379,8718.670077,8335.260116,-0.111763,-0.104897,-0.022638,-0.137245,-0.019750,-0.090767,-0.049677
1904450,3,24.2685,2,Open_before_Fist,Open,open_reference,4.2685,Open hand. Prepare for Fist.,0,0,0,2962,3049,3022,2816,2866,2905,2872,9150.044131,10202.198853,9857.409133,7706.020328,8161.920260,8544.117647,8219.133279,-0.101978,-0.103748,-0.026337,-0.139205,-0.032238,-0.108971,-0.062917
1904500,3,24.2685,2,Open_before_Fist,Open,open_reference,4.2685,Open hand. Prepare for Fist.,0,0,0,2959,3036,3012,2802,2877,2910,2884,9116.637324,10033.994334,9734.072022,7584.686775,8267.241379,8594.936709,8335.260116,-0.105257,-0.118524,-0.038520,-0.152759,-0.019750,-0.103671,-0.049677
1904550,3,24.2685,2,Open_before_Fist,Open,open_reference,4.2685,Open hand. Prepare for Fist.,0,0,0,2958,3049,3017,2815,2875,2910,2880,9105.540897,10202.198853,9795.454545,7697.265625,8247.950820,8594.936709,8296.296296,-0.106346,-0.103748,-0.032457,-0.140183,-0.022037,-0.103671,-0.054119
1904600,3,24.2686,2,Open_before_Fist,Open,open_reference,4.2686,Open hand. Prepare for Fist.,0,0,0,2962,3054,3018,2814,2870,2901,2868,9150.044131,10268.011527,9807.799443,7688.524590,8200.000000,8503.768844,8180.929095,-0.101978,-0.097966,-0.031237,-0.141160,-0.027722,-0.113178,-0.067273
1904650,3,24.5527,2,Open_before_Fist,Open,open_reference,4.5527,Open hand. Prepare for Fist.,0,0,0,2962,3046,3014,2807,2878,2913,2876,9150.044131,10163.012393,9758.556892,7627.717391,8276.910435,8625.634518,8257.588187,-0.101978,-0.107190,-0.036101,-0.147952,-0.018603,-0.100470,-0.058533
1904700,3,24.5527,2,Open_before_Fist,Open,open_reference,4.5527,Open hand. Prepare for Fist.,0,0,0,2956,3068,3021,2814,2876,2908,2876,9083.406497,10455.696203,9844.972067,7688.524590,8257.588187,8574.557709,8257.588187,-0.108518,-0.081478,-0.027566,-0.141160,-0.020894,-0.105796,-0.058533
1904750,3,24.5528,2,Open_before_Fist,Open,open_reference,4.5528,Open hand. Prepare for Fist.,0,0,0,2966,3075,3018,2816,2869,2898,2869,9194.862710,10551.470588,9807.799443,7706.020328,8190.456770,8473.684211,8190.456770,-0.097580,-0.073065,-0.031237,-0.139205,-0.028854,-0.116316,-0.066186
1904800,3,24.5528,2,Open_before_Fist,Open,open_reference,4.5528,Open hand. Prepare for Fist.,0,0,0,2968,3067,3011,2806,2875,2915,2880,9217.391304,10442.120623,9721.863469,7619.084562,8247.950820,8646.186441,8296.296296,-0.095369,-0.082671,-0.039726,-0.148916,-0.022037,-0.098326,-0.054119
1904850,3,24.5528,2,Open_before_Fist,Open,open_reference,4.5528,Open hand. Prepare for Fist.,0,0,0,2972,3083,3021,2816,2871,2920,2875,9262.689225,10662.549407,9844.972067,7706.020328,8209.558824,8697.872340,8247.950820,-0.090923,-0.063306,-0.027566,-0.139205,-0.026589,-0.092936,-0.059631
1904900,3,24.8364,2,Open_before_Fist,Open,open_reference,4.8364,Open hand. Prepare for Fist.,0,0,0,2985,3075,3021,2816,2868,2906,2863,9412.162162,10551.470588,9844.972067,7706.020328,8180.929095,8554.247267,8133.522727,-0.076253,-0.073065,-0.027566,-0.139205,-0.029984,-0.107914,-0.072678
1904950,3,24.8365,2,Open_before_Fist,Open,open_reference,4.8365,Open hand. Prepare for Fist.,0,0,0,2982,3069,3010,2809,2877,2913,2872,9377.358491,10469.298246,9709.677419,7645.023328,8267.241379,8625.634518,8219.133279,-0.079669,-0.080283,-0.040929,-0.146019,-0.019750,-0.100470,-0.062917
1905000,3,24.8366,2,Open_before_Fist,Open,open_reference,4.8366,Open hand. Prepare for Fist.,0,0,0,2978,3067,3018,2821,2875,2911,2865,9331.244405,10442.120623,9807.799443,7750.000000,8247.950820,8605.152027,8152.439024,-0.084195,-0.082671,-0.031237,-0.134293,-0.022037,-0.102606,-0.070521
1905050,3,24.8366,2,Open_before_Fist,Open,open_reference,4.8366,Open hand. Prepare for Fist.,0,0,0,2990,3067,3018,2819,2869,2902,2862,9470.588235,10442.120623,9807.799443,7732.366771,8190.456770,8513.830679,8124.087591,-0.070519,-0.082671,-0.031237,-0.136262,-0.028854,-0.112129,-0.073753
1905100,3,24.8366,2,Open_before_Fist,Open,open_reference,4.8366,Open hand. Prepare for Fist.,0,0,0,2961,3055,3010,2810,2874,2922,2866,9138.888889,10281.250000,9709.677419,7653.696498,8238.329238,8718.670077,8161.920260,-0.103073,-0.096803,-0.040929,-0.145050,-0.023178,-0.090767,-0.069440
1905150,3,24.8367,2,Open_before_Fist,Open,open_reference,4.8367,Open hand. Prepare for Fist.,0,0,0,2965,3059,3018,2819,2874,2916,2868,9183.628319,10334.459459,9807.799443,7732.366771,8238.329238,8656.488550,8180.929095,-0.098682,-0.092129,-0.031237,-0.136262,-0.023178,-0.097252,-0.067273
1905200,3,25.1155,2,Open_before_Fist,Open,open_reference,5.1155,Open hand. Prepare for Fist.,1,0,0,2971,3057,3015,2818,2867,2909,2863,9251.334520,10307.803468,9770.833333,7723.570869,8171.416938,8584.738617,8133.522727,-0.092037,-0.094470,-0.034889,-0.137245,-0.031111,-0.104734,-0.072678
1905250,3,25.1156,2,Open_before_Fist,Open,open_reference,5.1156,Open hand. Prepare for Fist.,1,0,0,2970,3048,3010,2808,2876,2919,2871,9240.000000,10189.111748,9709.677419,7636.363636,8257.588187,8687.500000,8209.558824,-0.093150,-0.104897,-0.040929,-0.146986,-0.020894,-0.094018,-0.064009
1905300,3,25.1157,2,Open_before_Fist,Open,open_reference,5.1157,Open hand. Prepare for Fist.,1,0,0,2969,3055,3018,2822,2874,2918,2864,9228.685613,10281.250000,9807.799443,7758.837392,8238.329238,8677.145285,8142.973193,-0.094260,-0.096803,-0.031237,-0.133305,-0.023178,-0.095098,-0.071600
1905350,3,25.1157,2,Open_before_Fist,Open,open_reference,5.1157,Open hand. Prepare for Fist.,1,0,0,2974,3058,3018,2821,2868,2907,2852,9285.459411,10321.118611,9807.799443,7750.000000,8180.929095,8564.393939,8030.571199,-0.088688,-0.093301,-0.031237,-0.134293,-0.029984,-0.106856,-0.084415
1905400,3,25.1157,2,Open_before_Fist,Open,open_reference,5.1157,Open hand. Prepare for Fist.,1,0,0,2973,3058,3011,2810,2880,2915,2860,9274.064171,10321.118611,9721.863469,7653.696498,8296.296296,8646.186441,8105.263158,-0.089806,-0.093301,-0.039726,-0.145050,-0.016304,-0.098326,-0.075900
1905450,3,25.3952,2,Open_before_Fist,Open,open_reference,5.3952,Open hand. Prepare for Fist.,1,0,0,2963,3064,3021,2818,2873,2912,2860,9161.219081,10401.551891,9844.972067,7723.570869,8228.723404,8615.384615,8105.263158,-0.100881,-0.086235,-0.027566,-0.137245,-0.024317,-0.101538,-0.075900
1905500,3,25.3953,2,Open_before_Fist,Open,open_reference,5.3953,Open hand. Prepare for Fist.,1,0,0,2967,3057,3018,2816,2860,2901,2849,9206.117021,10307.803468,9807.799443,7706.020328,8105.263158,8503.768844,8002.808989,-0.096475,-0.094470,-0.031237,-0.139205,-0.038955,-0.113178,-0.087581
1905550,3,25.3953,2,Open_before_Fist,Open,open_reference,5.3953,Open hand. Prepare for Fist.,1,0,0,2966,3046,3011,2807,2874,2913,2862,9194.862710,10163.012393,9721.863469,7627.717391,8238.329238,8625.634518,8124.087591,-0.097580,-0.107190,-0.039726,-0.147952,-0.023178,-0.100470,-0.073753
1905600,3,25.3954,2,Open_before_Fist,Open,open_reference,5.3954,Open hand. Prepare for Fist.,1,0,0,2966,3056,3018,2816,2867,2917,2863,9194.862710,10294.513956,9807.799443,7706.020328,8171.416938,8666.808149,8133.522727,-0.097580,-0.095638,-0.031237,-0.139205,-0.031111,-0.096176,-0.072678
1905650,3,25.3954,2,Open_before_Fist,Open,open_reference,5.3954,Open hand. Prepare for Fist.,1,0,0,2991,3054,3014,2813,2860,2913,2862,9482.336957,10268.011527,9758.556892,7679.797192,8105.263158,8625.634518,8124.087591,-0.069366,-0.097966,-0.036101,-0.142134,-0.038955,-0.100470,-0.073753
1905700,3,25.3954,2,Open_before_Fist,Open,open_reference,5.3954,Open hand. Prepare for Fist.,1,0,0,2960,3043,3008,2802,2865,2919,2867,9127.753304,10124.049430,9685.372585,7584.686775,8152.439024,8687.500000,8171.416938,-0.104166,-0.110613,-0.043330,-0.152759,-0.033362,-0.094018,-0.068357
1905750,3,25.6786,2,Open_before_Fist,Open,open_reference,5.6786,Open hand. Prepare for Fist.,1,0,0,2958,3051,3016,2813,2866,2914,2865,9105.540897,10228.448276,9783.132530,7679.797192,8161.920260,8635.901778,8152.439024,-0.106346,-0.101442,-0.033674,-0.142134,-0.032238,-0.099399,-0.070521
1905800,3,25.6787,2,Open_before_Fist,Open,open_reference,5.6787,Open hand. Prepare for Fist.,1,0,0,2961,3043,3016,2811,2861,2906,2860,9138.888889,10124.049430,9783.132530,7662.383178,8114.667747,8554.247267,8105.263158,-0.103073,-0.110613,-0.033674,-0.144080,-0.037840,-0.107914,-0.075900
1905850,3,25.6788,2,Open_before_Fist,Open,open_reference,5.6788,Open hand. Prepare for Fist.,1,0,0,2964,3035,3008,2807,2872,2915,2867,9172.413793,10021.226415,9685.372585,7627.717391,8219.133279,8646.186441,8171.416938,-0.099783,-0.119646,-0.043330,-0.147952,-0.025454,-0.098326,-0.068357
1905900,3,25.6788,2,Open_before_Fist,Open,open_reference,5.6788,Open hand. Prepare for Fist.,1,0,0,2960,3048,3017,2816,2868,2917,2864,9127.753304,10189.111748,9795.454545,7706.020328,8180.929095,8666.808149,8142.973193,-0.104166,-0.104897,-0.032457,-0.139205,-0.029984,-0.096176,-0.071600
1905950,3,25.6788,2,Open_before_Fist,Open,open_reference,5.6788,Open hand. Prepare for Fist.,1,0,0,2969,3046,3017,2815,2858,2901,2862,9228.685613,10163.012393,9795.454545,7697.265625,8086.499596,8503.768844,8124.087591,-0.094260,-0.107190,-0.032457,-0.140183,-0.041180,-0.113178,-0.073753
1906000,3,25.6788,2,Open_before_Fist,Open,open_reference,5.6788,Open hand. Prepare for Fist.,1,0,0,2972,3038,3011,2805,2871,2906,2871,9262.689225,10059.602649,9721.863469,7610.465116,8209.558824,8554.247267,8209.558824,-0.090923,-0.116275,-0.039726,-0.149879,-0.026589,-0.107914,-0.064009
1906050,3,25.9624,2,Open_before_Fist,Open,open_reference,5.9624,Open hand. Prepare for Fist.,1,0,0,2966,3049,3023,2814,2868,2902,2870,9194.862710,10202.198853,9869.869403,7688.524590,8180.929095,8513.830679,8200.000000,-0.097580,-0.103748,-0.025107,-0.141160,-0.029984,-0.112129,-0.065098
1906100,3,25.9625,2,Open_before_Fist,Open,open_reference,5.9625,Open hand. Prepare for Fist.,1,0,0,2974,3044,3019,2815,2860,2903,2861,9285.459411,10137.012369,9820.167286,7697.265625,8105.263158,8523.909396,8114.667747,-0.088688,-0.109474,-0.030016,-0.140183,-0.038955,-0.111078,-0.074827
1906150,3,25.9626,2,Open_before_Fist,Open,open_reference,5.9626,Open hand. Prepare for Fist.,1,0,0,2973,3040,3011,2811,2870,2917,2869,9274.064171,10085.308057,9721.863469,7662.383178,8200.000000,8666.808149,8190.456770,-0.089806,-0.114016,-0.039726,-0.144080,-0.027722,-0.096176,-0.066186
1906200,3,25.9626,2,Open_before_Fist,Open,open_reference,5.9626,Open hand. Prepare for Fist.,1,0,0,2964,3050,3021,2822,2875,2921,2865,9172.413793,10215.311005,9844.972067,7758.837392,8247.950820,8708.262351,8152.439024,-0.099783,-0.102596,-0.027566,-0.133305,-0.022037,-0.091853,-0.070521
1906250,3,25.9626,2,Open_before_Fist,Open,open_reference,5.9626,Open hand. Prepare for Fist.,1,0,0,2973,3042,3019,2822,2865,2904,2851,9274.064171,10111.111111,9820.167286,7758.837392,8152.439024,8534.005038,8021.302251,-0.089806,-0.111750,-0.030016,-0.133305,-0.033362,-0.110025,-0.085472
1906300,3,25.9627,2,Open_before_Fist,Open,open_reference,5.9627,Open hand. Prepare for Fist.,1,0,0,2975,3029,3008,2815,2877,2916,2861,9296.875000,9945.121951,9685.372585,7697.265625,8267.241379,8656.488550,8114.667747,-0.087568,-0.126332,-0.043330,-0.140183,-0.019750,-0.097252,-0.074827
1906350,3,26.2763,2,Open_before_Fist,Open,open_reference,6.2763,Open hand. Prepare for Fist.,1,0,0,2974,3034,3015,2819,2875,2908,2854,9285.459411,10008.482564,9770.833333,7732.366771,8247.950820,8574.557709,8049.153908,-0.088688,-0.120765,-0.034889,-0.136262,-0.022037,-0.105796,-0.082297
1906400,3,26.2764,2,Open_before_Fist,Open,open_reference,6.2764,Open hand. Prepare for Fist.,1,0,0,2976,3037,3014,2815,2865,2895,2845,9308.310992,10046.786389,9758.556892,7697.265625,8152.439024,8443.750000,7966.000000,-0.086445,-0.117401,-0.036101,-0.140183,-0.033362,-0.119437,-0.091777
1906450,3,26.2765,2,Open_before_Fist,Open,open_reference,6.2765,Open hand. Prepare for Fist.,1,0,0,2976,3021,2997,2807,2874,2910,2858,9308.310992,9844.972067,9553.278689,7627.717391,8238.329238,8594.936709,8086.499596,-0.086445,-0.135130,-0.056378,-0.147952,-0.023178,-0.103671,-0.078039
1906500,3,26.2765,2,Open_before_Fist,Open,open_reference,6.2765,Open hand. Prepare for Fist.,1,0,0,2976,3028,3010,2818,2874,2911,2863,9308.310992,9932.521087,9709.677419,7723.570869,8238.329238,8605.152027,8133.522727,-0.086445,-0.127439,-0.040929,-0.137245,-0.023178,-0.102606,-0.072678
1906550,3,26.2765,2,Open_before_Fist,Open,open_reference,6.2765,Open hand. Prepare for Fist.,1,0,0,3005,3029,3013,2817,2868,2919,2857,9649.082569,9945.121951,9746.303142,7714.788732,8180.929095,8687.500000,8077.140549,-0.053001,-0.126332,-0.037312,-0.138226,-0.029984,-0.094018,-0.079106
1906600,3,26.2765,2,Open_before_Fist,Open,open_reference,6.2765,Open hand. Prepare for Fist.,1,0,0,3017,3022,3004,2811,2879,2932,2864,9795.454545,9857.409133,9637.030247,7662.383178,8286.595395,8823.731728,8142.973193,-0.038635,-0.134037,-0.048105,-0.144080,-0.017455,-0.079811,-0.071600
