trial_id,accepted_index,target_label,status,open_high_adc_total,posture_high_adc_total,open_ref_samples_used,posture_samples_used,open_high_adc_Thumb,open_high_adc_Index,open_high_adc_Middle,open_high_adc_Ring,open_high_adc_Little,open_high_adc_ReverseHorizontal,open_high_adc_ReverseThumb,posture_high_adc_Thumb,posture_high_adc_Index,posture_high_adc_Middle,posture_high_adc_Ring,posture_high_adc_Little,posture_high_adc_ReverseHorizontal,posture_high_adc_ReverseThumb,feat_Thumb_mean,feat_Thumb_median,feat_Thumb_std,feat_Thumb_min,feat_Thumb_max,feat_Thumb_range,feat_Thumb_last,feat_Thumb_slope,feat_Index_mean,feat_Index_median,feat_Index_std,feat_Index_min,feat_Index_max,feat_Index_range,feat_Index_last,feat_Index_slope,feat_Middle_mean,feat_Middle_median,feat_Middle_std,feat_Middle_min,feat_Middle_max,feat_Middle_range,feat_Middle_last,feat_Middle_slope,feat_Ring_mean,feat_Ring_median,feat_Ring_std,feat_Ring_min,feat_Ring_max,feat_Ring_range,feat_Ring_last,feat_Ring_slope,feat_Little_mean,feat_Little_median,feat_Little_std,feat_Little_min,feat_Little_max,feat_Little_range,feat_Little_last,feat_Little_slope,feat_ReverseHorizontal_mean,feat_ReverseHorizontal_median,feat_ReverseHorizontal_std,feat_ReverseHorizontal_min,feat_ReverseHorizontal_max,feat_ReverseHorizontal_range,feat_ReverseHorizontal_last,feat_ReverseHorizontal_slope,feat_ReverseThumb_mean,feat_ReverseThumb_median,feat_ReverseThumb_std,feat_ReverseThumb_min,feat_ReverseThumb_max,feat_ReverseThumb_range,feat_ReverseThumb_last,feat_ReverseThumb_slope
23,22,IndexPoint,accepted,1,0,39,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.04308551061807767,0.035087669190541605,0.04023782168132866,-0.04173868936378395,0.15062667006308467,0.1923653594268686,-0.002528644072506319,-0.03196886537876565,-0.17356683394225478,-0.21730424335289303,0.12454575732819013,-0.30932125749286704,0.2521068760773798,0.5614281335702469,-0.15087814154672247,-0.10136468974170763,-0.13426519893292052,-0.171385371719601,0.09031772555975848,-0.21949052132701416,0.14204436199934403,0.3615348833263582,-0.17866727573802313,-0.0830725140281109,0.12688386104121593,0.10655571341587174,0.08691354201395428,0.009392681163201567,0.44551423808389756,0.436121556920696,0.04823483473826872,-0.0803610166647072,0.2550332434784644,0.2614545286421008,0.06767715489212774,0.029608874268619766,0.4016694059469895,0.3720605316783698,0.23155091191978566,-0.023395800871216715,-0.19027453145730075,-0.24193548387096775,0.16047063587210164,-0.3383306662174682,0.36027268685471536,0.6986033530721836,-0.29120798040315193,-0.13991770488206492,0.01935410595342994,0.0024173325399523262,0.051751028028947904,-0.05893075576235829,0.13355245759189993,0.19248321335425822,-0.05893075576235829,-0.02806402025815278
24,23,IndexPoint,accepted,3,0,41,59,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.032546079797730006,-0.01339476876962606,0.08653561151428993,-0.05546516212028986,0.27078661376574087,0.3262517758860307,0.0834734750038221,-0.027678256206582943,-0.2980498190202796,-0.3481987411276282,0.13583141847889924,-0.4399491094147583,0.11145438093952624,0.5514034903542845,-0.39413134102106007,-0.12421836168062732,-0.17937065951834266,-0.20094868248047143,0.0517509122528762,-0.24211974547330656,-0.006748652494331616,0.23537109297897493,-0.20962678486574066,-0.0407846075811793,0.05632798653522638,0.021049114600735105,0.10252203872918426,-0.06176989662996894,0.3549190535491906,0.4166889501791596,-0.01820704005548813,-0.10540001307452991,0.1818151272611458,0.15854495538778302,0.10494515969038991,0.04668148618609079,0.501110205458276,0.4544287192721852,0.07341072892840181,-0.10447744197223725,-0.04487497942639643,-0.07214056651673566,0.11318853200116154,-0.1737597680605205,0.4490420972350528,0.6228018652955732,-0.08538386561902488,-0.04380570380976351,-0.01742027670222804,-0.023288587397888496,0.028028467656404557,-0.06440470041322313,0.07875692368559885,0.143161624098822,-0.023288587397888496,-0.012500818140194046
25,24,IndexPoint,accepted,0,0,41,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.048818783876606785,-0.0632803107465261,0.03590636591031077,-0.10742578319264956,0.05280658532511936,0.16023236851776892,-0.07279987475290355,-0.033444775826391354,-0.38676503113342114,-0.40887282905264793,0.05995385186793237,-0.45249810640007865,-0.2180625423538111,0.23443556404626756,-0.40389112038533864,-0.05072910542491758,-0.16772792297511252,-0.16588737761886602,0.021578921074105042,-0.22039162060415335,-0.11358928762023297,0.10680233298392038,-0.17255123521763352,-0.008145660401199522,0.03758808363735735,0.013042220434197269,0.05797707590644551,-0.03214754337366965,0.14789088457649163,0.18003842795016128,-0.013958355584137565,-0.054315426787484376,0.07374573494383087,0.06745440120456597,0.03822069441914301,0.0037543778154012324,0.16352315669335185,0.15976877887795063,0.03193095988442151,-0.03681532827568973,0.164426171606001,0.1255827828149957,0.10327107577841385,0.05261027923917452,0.4409572088862383,0.38834692964706374,0.08853103450550258,-0.09090545916323459,0.0016879989245794512,-0.0017547334430049045,0.038490391167775515,-0.06504101108087863,0.13800424628450103,0.20304525736537965,-0.05425628642549449,-0.0364154167754533
26,25,IndexPoint,accepted,1,0,39,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.04933264919012591,0.045474804500209375,0.04398345396440454,-0.0449444684434701,0.19990900622510333,0.24485347466857343,0.03289650832565951,-0.003659975904803759,-0.287545394258121,-0.3165165052100294,0.12171760082899362,-0.4274842629419686,0.16227394674085843,0.5897582096828271,-0.41725553402991716,-0.11741614804502767,0.04980256627811492,0.02090304523815052,0.10763750929038406,-0.08316112082810735,0.3376354594078675,0.4207965802359748,-0.03877925830525406,-0.1036792268035043,0.11516779417408562,0.131312725009625,0.13164294488880615,-0.046990390999177616,0.3954725303236688,0.4424629213228464,-0.0371820499310068,-0.11429995977796725,0.281285262493213,0.27603827480494314,0.08903622420947267,0.004911679722499031,0.4578880077547233,0.4529763280322243,0.1689177972624238,-0.025314926203612236,0.11701309493921058,0.009247146010261257,0.22292374843728235,-0.08430224516487637,0.8729335739638409,0.9572358191287172,-0.023524462196630243,-0.17317516776184746,0.3049795534582464,0.3397990513403313,0.18762455579194665,-0.041992406231531706,0.7021066662050579,0.7440990724365896,0.11281903854964903,0.09439402308254101
27,26,IndexPoint,accepted,0,0,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08360924264035198,0.10509294217967603,0.0631042707465165,-0.025749696600033952,0.1772663323833916,0.20301602898342555,0.09415097587301624,0.04610595206301061,-0.12959135868035648,-0.14497325702424474,0.23272804254465632,-0.3554886846056407,0.7703773132215944,1.1258659978272352,-0.338491409834643,-0.12482611115612843,-0.003967974414973907,-0.03316261021242478,0.07865305682728695,-0.08135357348695738,0.250321866039843,0.3316754395268004,-0.03316261021242478,-0.014604234702966847,0.038028100752676444,0.025257460027067052,0.10041397488480663,-0.08756247859771406,0.3347438076053076,0.42230628620302163,0.001181647328914503,0.01539743573766607,0.18064269016986184,0.22132064548200364,0.16087716610504482,-0.0603261241624261,0.43310004477041036,0.4934261689328365,0.16185677795843875,0.11025509975587643,0.29322734285046803,0.24554624089740895,0.2679495947105902,-0.01869409078299656,1.0259516364919266,1.0446457272749232,0.4337419078909001,0.12856242594359205,0.4774833566941155,0.47827161145659475,0.6854530024289467,-0.07361948237985584,4.606941358970798,4.680560841350654,0.4660858566833759,0.31043352010482184
28,27,IndexPoint,accepted,0,0,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023232070278130627,0.015242951784535892,0.027915465325768853,-0.014916927219298251,0.12558538956320897,0.14050231678250721,0.003021917479857204,-0.021720228584206407,-0.3010165495577811,-0.2935254196109762,0.04556668774608399,-0.3856040425122895,-0.21708400845851747,0.16852003405377206,-0.38299123878695196,-0.02309279126632094,-0.037232167069659816,-0.037918215291162946,0.0352242978020045,-0.10198402304871677,0.06618804764512579,0.16817207069384255,-0.06934685569034289,-0.024632079021017224,-0.010996803086742649,-0.008084603642382653,0.022446812121273148,-0.049343650853437886,0.04061207311395805,0.08995572396739593,-0.03179989384824889,-0.01975228472986536,0.16740991865264804,0.16025774849141272,0.045616960763673296,0.0875072040080161,0.2755706998179121,0.188063495809896,0.13372272453585618,-0.0435138131045171,0.057122604571774004,0.054510512658164936,0.03503724170461347,-0.012786168772975177,0.14915865528510175,0.16194482405807692,0.06192530451428748,-0.01803211730815159,0.2758202806922735,0.20347832474343017,0.20271493913287056,0.02789371524518011,0.7675985318037096,0.7397048165585295,0.07764257409802176,-0.1514974689227436
29,28,IndexPoint,accepted,0,2,40,60,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0020256738519365256,-0.0005999388194258862,0.03149295365852671,-0.05646552888576718,0.0733087232164353,0.1297742521022025,-0.0293909421637934,-0.028281526824466725,-0.03515974107541816,-0.13013763176758658,0.31120829263987376,-0.4360212807198849,0.53733327305272,0.9733545537726049,-0.3467787009911635,-0.29893110236977033,-0.05872212814983877,-0.06035801236032224,0.05236555965172499,-0.14501868540397456,0.02907849108611552,0.17409717649009007,-0.11250224779715881,-0.05136336288304494,0.14171571773535976,0.13038150627643574,0.0439539108889449,0.08566903056619217,0.313033963121031,0.2273649325548388,0.15094349814910768,0.016499303197904207,0.2487621925319813,0.24427279073953662,0.07315609514457928,0.12263663142329702,0.4431853502984202,0.3205487188751232,0.22165879991862153,-0.050807911312694555,-0.08106518318459785,-0.07522061180600764,0.035412064741779783,-0.14159727628961646,0.01059627684300889,0.15219355313262536,-0.09778398069083034,-0.028323826562538294,0.007755426195123315,-0.017914387033053127,0.1087800271543008,-0.1328866079559059,0.25395581140967066,0.38684241936557656,-0.12336591741160591,-0.11263911014636822
30,29,IndexPoint,accepted,0,1,40,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.011667267612715268,-0.01344342267989319,0.018044282565242833,-0.04402253464419061,0.0394262141049218,0.08344874874911241,-0.03622363085147,-0.016213501193628462,0.2210150861087966,0.21892805324363127,0.20915115716458207,-0.1441080827668507,0.9224029514512389,1.0665110342180895,0.311912002588159,-0.003505007544845815,0.04352884507656885,0.041579448697499855,0.024641688624811323,-0.015855137443402053,0.11361036413300375,0.1294655015764058,-0.015855137443402053,-0.005398639149603504,-0.01933108736915889,-0.034763730079762606,0.03580245921844522,-0.07107084726114958,0.06202420242024188,0.13309504968139146,-0.05590518175905188,-0.03563785464630789,0.2857984614929928,0.2830454347434611,0.049611633273120875,0.20220180825068645,0.43076606048238675,0.2285642522317003,0.26828868616000373,-0.03544169067530409,-0.1529643830055959,-0.14870765293315202,0.027348977350142505,-0.21055596099023693,-0.08302729642141192,0.127528664568825,-0.14702778058064547,-0.006486323628660024,0.11052071912671295,0.10157963524197318,0.04514285658287872,0.036279980260711955,0.21507368942445418,0.1787937091637422,0.058055260018345475,-0.038770269142415
31,30,IndexPoint,accepted,0,0,40,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03426492993840222,0.01884031760106909,0.0553588870424428,-0.051408757321992155,0.14494716390392556,0.19635592122591772,-0.008937911371775391,-0.056693667270555186,-0.28491951920158903,-0.29103209951271947,0.08910129115099155,-0.39218680596953037,-0.052596793911495555,0.3395900120580348,-0.38957084987064294,-0.08969217904198887,-0.07714069942968643,-0.08463173489240246,0.03473646123732581,-0.143879607584502,0.018556511749918448,0.16243611933442045,-0.06890302244695336,-0.013262147401011523,0.08063976073069197,0.08178063236719627,0.03080016992585549,0.002872066373183369,0.19746790904278408,0.1945958426696007,0.08820847680076978,0.004692142736838758,0.19732006406147426,0.18971552345734022,0.06870749154440077,0.07831125732648313,0.4176114841140854,0.33930022678760224,0.1127220243544987,-0.07254596057944328,0.03682914601396494,0.030960712122814194,0.058760606424758104,-0.07756075369712574,0.23732354340700004,0.3148842971041258,0.028085176258755354,-0.009208087695060348,0.2043414894378881,0.1297705945761908,0.18215085366229994,0.06364593318446084,1.1140473981066346,1.0504014649221738,0.11579861402049738,-0.1382078379589521
37,31,ThumbUp,accepted,1,1,41,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.08913089925294575,0.08686161073714083,0.030207094448389163,0.026578655295285938,0.19737584901624045,0.1707971937209545,0.05035345942167078,-0.025704608632285197,0.05687580881866054,0.009395649031445304,0.1701365743151353,-0.22081064730792502,0.5341086200695359,0.7549192673774608,-0.08298117556665399,-0.07253759681501432,0.17443394096228912,0.17266888326402852,0.03977013331536812,0.10723914841950512,0.28663304653828997,0.17939389811878487,0.10986026835058468,-0.02977021339902876,0.04309976771095151,0.040554002097168765,0.02552454549237747,-0.004624612992169777,0.11125526390900654,0.11587987690117632,0.03810496428822746,-0.01748086732123055,0.23909243845914,0.2427699810822051,0.046111427359967594,0.1458625525946703,0.36365089514066484,0.21778834254599455,0.15598531902879714,-0.047269635044923784,-0.14397501681335903,-0.14976123456568066,0.034677838230095,-0.21526573095726223,-0.045534910097741514,0.1697308208595207,-0.19661462825599438,-0.018448977284671226,0.14047402434964223,0.13656291648652405,0.027416876330957095,0.08873934224969288,0.19737817809702243,0.10863883584732956,0.08873934224969288,-0.021732951583660023
38,32,ThumbUp,accepted,1,11,41,60,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0.04708548111956538,0.04344499768203336,0.02071541323132056,0.0,0.09806375764673801,0.09806375764673801,0.033769430823291154,-0.005528188653200179,0.009996763324509415,-0.04122582244999169,0.3070724538633236,-0.31937067687747034,1.5008933889219775,1.820264065799448,-0.2169572162800389,-0.2283084249816911,0.06585590999171796,0.06074578463778929,0.032337896448616545,0.011634349030470972,0.15467784229256426,0.14304349326209329,0.042784380305602755,0.005795143434250143,0.06853972619493055,0.0679744606683622,0.017485112182183758,0.010506007281086381,0.10711255075505262,0.09660654347396624,0.05162591507473204,-0.0009617117734437325,0.13135011228335639,0.1125374856038091,0.04891144919123057,0.06985374717195458,0.2485616863340324,0.1787079391620778,0.0877434519811954,-0.048343107891094944,-0.21435360786650365,-0.2430815647144789,0.06858150004547185,-0.2934995691240872,0.07610103752320094,0.3696006066472881,-0.2541540218799125,-0.04643893784968054,-0.006245272965581973,-0.005704278501403205,0.019119478611649508,-0.04225202965054716,0.03519799120752174,0.0774500208580689,-0.03027737211086126,-0.018935177710079104
39,33,ThumbUp,accepted,0,12,40,60,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0.052195988471647956,0.049922902416407317,0.02873840474831486,0.00428040735599172,0.12431139196198827,0.12003098460599655,0.03952241453210214,-0.02076502876598679,0.37822738271849277,0.2615694164989939,0.3469527914011358,0.02537613742154409,1.9754177237337067,1.9500415863121627,0.10398077511002408,-0.2235060569342599,0.0760469909203722,0.06935085354896667,0.0365810379723357,0.0011613779302458815,0.18919902281823373,0.18803764488798785,0.07190650680895276,-0.02763793840979597,0.03527505953026586,0.0176449567439965,0.06081901854854724,-0.04392797614410434,0.16312774246737602,0.20705571861148037,-0.016086517342209877,-0.06158347149898823,0.06650957470773212,0.05139904359890312,0.0410006699235898,0.01734409218096332,0.2182204735502193,0.200876381369256,0.027452777040361812,-0.0392778050130198,-0.2614038799824156,-0.26553779485092643,0.05049770661872122,-0.3479426064810952,-0.15190876684369137,0.19603383963740384,-0.3295688164782895,-0.054740703030534535,0.05462357044548798,0.05417202631717193,0.03277933665711141,0.007339429191473335,0.1559784455215326,0.14863901633005924,0.007339429191473335,-0.03375853420043966
40,34,ThumbUp,accepted,0,3,39,61,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.03481468995318576,0.01822970767176128,0.04414847047584874,-0.025903488014353587,0.17402684254220094,0.19993033055655451,-0.0035897540791996526,-0.041863736519936384,0.23839684306889225,0.12273463183071279,0.4295786558724043,-0.18239505914543558,1.9032105675984026,2.0856056267438383,-0.05119470518072914,-0.2808588142840735,0.10998192171679677,0.09778357235984357,0.04881090004527391,0.03758829117845483,0.2769177726255197,0.23932948144706487,0.03758829117845483,-0.04050896666274893,0.07330342359222915,0.07700513785467318,0.06422456513273862,-0.03175665308252244,0.22712929095017498,0.25888594403269743,-0.03175665308252244,-0.0615792654695145,0.15624242942235256,0.16041433314897574,0.05939663849395875,0.061055006659642475,0.253717472118959,0.19266246545931653,0.08262170055434206,-0.06214089548979508,-0.2463191701681962,-0.2747904437173263,0.13738147740893888,-0.35716162197833606,0.3020123228712453,0.6591739448495814,-0.34228971869023883,-0.11452486772485303,0.08432517446081446,0.08491275228939812,0.05216250291240789,0.0011311579742908028,0.19179213947293,0.1906609814986392,0.03116849508306529,-0.05281153304248822
41,35,ThumbUp,accepted,0,1,40,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.09461890876409348,0.08713371768444078,0.04862697365561617,0.01841371164465397,0.2107931479578991,0.19237943631324514,0.054180471071625345,-0.0504934246157819,-0.15212749364298647,-0.16812008270635415,0.07703304778667887,-0.2677301215733111,0.15014528433705107,0.4178754059103622,-0.1602558384768712,-0.04583110690347641,0.1100849829511554,0.08657343565638304,0.0840017331121515,0.007566750984666623,0.36736048589782766,0.359793734913161,0.04355270058860072,-0.0867951629661214,0.09244553656135843,0.0969634438809801,0.03355707932189061,0.03496273409715803,0.15727290597680324,0.12231017187964521,0.039835162706425856,-0.034036587495104145,0.25657483499751077,0.22501435393920258,0.07988850076286254,0.16692215853845938,0.4993031649995348,0.33238100646107543,0.18530018116882258,-0.06892347836476193,-0.10066283563573405,-0.1492856894245438,0.18232704240489594,-0.271664796426076,0.5950540958268935,0.8667188922529695,-0.24077227359652112,-0.1573006164129377,0.05213561709850741,0.045168052486047355,0.04338106586236207,-0.007267244413579501,0.16011339880580153,0.16738064321938104,0.018775506839712262,-0.04426869538719351
42,36,ThumbUp,accepted,0,0,39,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036600690874154075,0.0048077092410159,0.015780819422275428,-0.03046493142171398,0.0368816359174596,0.06734656733917357,-0.003584227299237377,0.004815410944835067,-0.31510465702633267,-0.3162841631502925,0.034096234947064076,-0.40122016523867804,-0.2325242129021198,0.16869595233655824,-0.335454597613219,0.005262936066779043,0.004034395458560353,-0.0005840981524526444,0.019508755037110193,-0.025264720085746952,0.07249475204067295,0.0977594721264199,-0.006980522155558,-0.008429989972484191,0.08832141866345654,0.08225363512793443,0.030466492788327606,0.037300177619893425,0.15604122748252994,0.1187410498626365,0.037300177619893425,-0.03350461399398894,0.16888892801631533,0.15322667009359808,0.04265221185681879,0.11592132944741472,0.3038356090013301,0.18791427955391538,0.1347107478393419,-0.03638518734977015,-0.29342657159098734,-0.30308565518409314,0.03450700929527493,-0.3367788806038207,-0.18194593606471218,0.15483294453910854,-0.31855018204528546,-0.03165209258077511,0.05245927278134838,0.05711217451550451,0.024549971856252326,0.006762782401902547,0.09686448696383523,0.09010170456193269,0.0607522390512449,-0.01663860232916548
43,37,ThumbUp,accepted,0,0,41,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022098264345517985,0.009564768019339838,0.04270645288382748,-0.041490412624433176,0.1512428943058099,0.19273330693024307,-0.02679302928927419,-0.04187623057554315,-0.14912912070854994,-0.16245062161120033,0.08760206049094157,-0.28321938880708125,0.03951298459217283,0.3227323733992541,-0.24839793274687474,-0.08362290583183268,0.02616410627744097,-0.0005846525493421177,0.07462117220168103,-0.06264752163650672,0.2869065281899109,0.34955404982641763,-0.03870596477181745,-0.07356742311881875,0.0368724825190504,0.02704759427498357,0.05453239317289592,-0.05440901325957863,0.18204334365325084,0.23645235691282945,-0.05440901325957863,-0.04993871513744509,0.24872787281558226,0.23711543761261455,0.06726099688375405,0.14910854779770336,0.42327201730375336,0.27416346950605,0.14910854779770336,-0.05568303071428042,-0.18309852657407313,-0.2892561220125377,0.22045790990307995,-0.34764441910234667,0.712419265673876,1.0600636847762228,-0.3267984906983387,-0.1979783878146529,0.04826327206327419,0.036382702964821004,0.04096624441845794,-0.014506101772967942,0.16697554851437799,0.18148165028734592,-0.004494221714937977,-0.040670105245375246
44,38,ThumbUp,accepted,0,0,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017858489037976793,0.004152276361505287,0.024429408095193055,-0.04244759711553007,0.043906178613741666,0.08635377572927173,-0.028963378407281613,-0.022255284218209978,-0.12157192507397105,-0.13334835896081762,0.06041669876448634,-0.2169700874087747,0.03704568199370736,0.25401576940248205,-0.1688316229764518,-0.05673891373906669,0.06693134929133153,0.05844572896596017,0.03485072841376859,0.009229676961306313,0.15485256785784027,0.14562289089653396,0.03402834190811441,-0.034771369514872426,0.051494601618469533,0.06882189478008058,0.04707998599502849,-0.04161906638545751,0.12472070424687,0.16633977063232752,-0.02856425537446684,-0.04807871538196048,0.13225888350956516,0.1270990390805868,0.03384652885494893,0.07721558768070393,0.22702702702702698,0.14981143934632307,0.07721558768070393,-0.032839769028903475,-0.2980331195189579,-0.29905876133755976,0.03667304515153239,-0.355162841888326,-0.19482798746390254,0.16033485442442344,-0.30002301880226634,-0.022926792316574674,0.047724597047098076,0.05143884892086323,0.028179151587269014,-0.010093941717791497,0.10923236514522813,0.11932630686301963,0.0022621809744779115,-0.019787662337800913
45,39,ThumbUp,accepted,1,0,40,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.11266971297005947,0.1068404270731785,0.03511865664463501,0.055893853604807774,0.18945011472119438,0.1335562611163866,0.05715774843641414,-0.037382464840197964,0.17610645500914365,0.1712422954746173,0.11014357010053073,-0.004134105992039518,0.47018273975186575,0.47431684574390526,-0.004134105992039518,-0.0812643249362113,0.09577673534214887,0.08407746213654423,0.049150240468432776,0.023070383543013794,0.21205166743070517,0.18898128388769136,0.03250458823269277,-0.047522537742950934,0.09744452952887617,0.0983561350391568,0.036861185278033406,0.03372579018428564,0.20421408016270612,0.17048828997842047,0.0733275556206012,0.013052209463823043,0.25481154624689173,0.24797383881848165,0.08937845588841513,0.12127559925603328,0.5398600564965194,0.4185844572404861,0.12127559925603328,-0.08929874242913094,-0.07438494418927646,-0.09587438131272052,0.10891869658845237,-0.21822301958669973,0.3124354213539662,0.5306584409406659,-0.17050498046292267,-0.09332577386084094,0.11244880694135549,0.10934348846803056,0.030493224715399073,0.05961974081833067,0.18883411976577266,0.12921437894744198,0.09283504551330177,-0.020339369659247774
46,40,ThumbUp,accepted,1,0,40,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.019452884429134242,-0.026877652613830197,0.04489439538638128,-0.0803266533167216,0.1365175777534754,0.216844231070197,-0.07707581333924406,-0.04643358061549917,-0.2133880245286123,-0.25329366979608214,0.16006658780569194,-0.3727823324535528,0.4233893422536287,0.7961716747071814,-0.3205952481193426,-0.14663391056894726,0.10557315850178492,0.09041448439069558,0.05649289021799793,0.01374910046076546,0.2391858976179351,0.22543679715716963,0.020721470378220943,-0.05899130330435623,0.03914375213103257,0.031152606379695597,0.04282774105676401,-0.016496375736385117,0.22868422907517869,0.2451806048115638,-0.010851533078729702,-0.04100918890148135,0.21202275301468748,0.1887269704543869,0.08612254583308945,0.11916951588239674,0.46128663457343716,0.34211711869104044,0.1587906295757595,-0.08605384774231895,-0.18004149907662295,-0.292071178437372,0.30959113333899735,-0.34753437406872006,1.2594067560648605,1.6069411301335805,-0.31913222743434855,-0.21203102809359758,0.022814098994019958,0.013651043059093274,0.030147921952590154,-0.01671235299319124,0.09479458316667617,0.11150693615986741,-0.007846835465561116,-0.02709671497127885
47,41,Pinch,accepted,0,7,40,60,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.2794920949623029,0.2779455905093042,0.04529646808412877,0.19090902867001525,0.3711910091826946,0.18028198051267935,0.24574147232487997,0.020017930262573782,0.6916983083109047,0.5272601694709587,0.39268334044232667,0.2616078911349335,1.8640348915575233,1.6024270004225898,0.6713459678725496,-0.2572634593859359,0.22738405499246012,0.2256988486681628,0.039524957803531276,0.1299307036247334,0.33549830100219363,0.20556759737746022,0.2581417361720808,0.0249449248531627,0.05592963105600506,0.0566381657475135,0.0276463973896177,0.01665683565479127,0.15940973067022546,0.1427528950154342,0.09755707642904599,-0.012610737213419916,-0.014891132326848864,-0.016218313826201355,0.01884404336248474,-0.04470280006549852,0.028534553667592295,0.07323735373309082,-0.035532994923857815,-0.020002116427196855,1.0737286255790288,0.967234944205951,0.6382765542643057,0.11748715210369955,2.619065134799823,2.5015779826961233,1.3589230012318065,0.19276732874019956,0.15276387511246758,0.15348847250970862,0.024992350820463697,0.10356736391821356,0.21975738515107282,0.11619002123285926,0.12945556072591902,-0.0017422724344702762
48,42,Pinch,accepted,0,0,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012061402483893448,0.007545007222121854,0.022409090858319942,-0.019112301596444125,0.11602948830789118,0.1351417899043353,-0.01789546312370823,-0.010274576724884304,0.09915080239153978,0.08542097559791928,0.12985075597802667,-0.12768261457723065,0.5383296918556468,0.6660123064328775,0.06846045925379915,-0.08688939000449503,0.0614646446614481,0.05038308014363524,0.05227807081462507,-0.011495337019701278,0.22221023624363787,0.23370557326333916,0.04420000227541838,-0.04381547290360896,0.015727256257554268,0.007054761204379625,0.036328226342847575,-0.052400123570054725,0.09818493260994535,0.15058505618000007,-0.02697349045197124,-0.036558568765846323,0.16092651380093395,0.15115362060946763,0.03608056590044883,0.10730201471246079,0.2568386281512974,0.1495366134388366,0.10730201471246079,-0.03285551183418579,-0.013693329785689812,-0.03492168563304819,0.18885200012524797,-0.29588945973196956,0.45740166410288224,0.7532911238348519,-0.08963686782828233,-0.16921779833296063,-0.030137714812112137,-0.03658790679623728,0.04130232492325474,-0.09320916874667358,0.2009753534699829,0.2941845222166565,-0.01624655487096438,-0.009497742423526235
49,43,Pinch,accepted,0,0,39,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017254921718370658,-0.0024321853853871314,0.037479242501824835,-0.0803266533167216,0.037538340441733216,0.11786499375845483,-0.06279943542134672,-0.037951938662461236,0.08643256650525681,0.08551798334115351,0.10222994215021554,-0.10873719921876365,0.34228502855857984,0.45102222777734347,-0.04678439082997194,-0.06655341540205023,0.10660597714119231,0.09947868651629484,0.030671310912011855,0.05520504731861186,0.1852882133639232,0.13008316604531134,0.08832807570977917,-0.017036306635287764,0.05076771594577386,0.0525876299057652,0.023911099609775815,0.008026949717103573,0.09605714524952055,0.08803019553241698,0.009180914459435786,-0.02229507096841784,0.028024566754725318,0.023779352548022818,0.04084388997529248,-0.03847948856891386,0.13402724119961898,0.17250672976853285,0.007231490093123525,-0.04186057908102108,0.2450911284635556,0.0780784785326058,0.4682435004226295,-0.2209079837321461,1.849576550692984,2.07048453442513,-0.07412869024692846,-0.4196202721942528,-0.011869675249759563,-0.011865827379060086,0.014493695569011898,-0.042043666404405995,0.019631996304565368,0.06167566270897136,-0.00905842685320316,0.003070832711482258
50,44,Pinch,accepted,0,0,41,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034201749485633516,0.031245063878717037,0.034283781349647054,-0.010703307962529366,0.12394004618301926,0.13464335414554862,-0.008338977015667458,-0.03592416871509018,-0.05254359873863838,-0.06021964731224224,0.15458958343559348,-0.23814377648118923,0.32448168988655846,0.5626254663677477,-0.17175841937991904,-0.15474191031422996,0.09391131450360657,0.09598717646662853,0.02161564935284042,0.05013999200045707,0.14196014196014192,0.09182014995968485,0.08426245044766713,-0.013480130403924347,0.029193356786180513,0.016711932153014468,0.03821600425789419,-0.02353966870095896,0.12096774193548382,0.1445074106364428,-0.011305396442568541,-0.04089692468797867,0.042977189532771,0.03904040462500913,0.020646725013396042,0.008231439417869335,0.1109051840079377,0.10267374459006837,0.01060080123706211,-0.018038072015295045,0.2505662843737601,0.24449252060832774,0.1863926751511274,-0.08712979428251623,0.7241947172586858,0.811324511541202,-0.08712979428251623,-0.08093743505452786,-0.06498991865440568,-0.06921909244008743,0.020302400474906005,-0.0921822190951238,0.002293377599161318,0.09447559669428511,-0.06870014955134597,-0.015377965100335187
